sample_number,sample_date,lead_amount_ppm
1587388,2014-05-26,9.24e-5
1588973,2014-05-26,6.82e-5
1587025,2014-05-26,8.72e-5
1587401,2014-05-26,1.75e-4
1585819,2014-05-26,5e-5
1587303,2014-05-26,7.04e-5
1587707,2014-05-26,1.36e-4
1587397,2014-05-26,0.00258
1587580,2014-05-26,8.94e-5
1588974,2014-05-26,8.16e-4
1587372,2014-05-26,7e-4
1587053,2014-05-26,5e-5
1589473,2014-05-26,0.00454
1587619,2014-05-26,5.99e-5
1588965,2014-05-26,1.69e-4
1587982,2014-05-26,7.09e-5
1588751,2014-05-26,0.00444
1588631,2014-05-26,5e-5
1588682,2014-05-26,0.00226
1587072,2014-05-26,8.77e-5
1587023,2014-05-26,9.85e-4
1587573,2014-05-26,1.03e-4
1587920,2014-05-26,0.00558
1587195,2014-05-26,1.21e-4
1587859,2014-05-26,5e-5
1587045,2014-05-26,1.07e-4
1588775,2014-05-26,2.07e-4
1586531,2014-05-26,5e-5
1587502,2014-05-26,2.2e-4
1587407,2014-05-26,1.86e-4
1587400,2014-05-26,1.84e-4
1587056,2014-05-26,1.12e-4
1587784,2014-05-26,5.75e-5
1587648,2014-05-26,3.81e-4
1588675,2014-05-26,0.00142
1587925,2014-05-26,0.00465
1585511,2014-05-26,1.44e-4
1587947,2014-05-26,2.11e-4
1587658,2014-05-26,0.0028
1587991,2014-05-26,0.0102
1587919,2014-05-26,3.51e-4
1587931,2014-05-26,0.00311
1589170,2014-05-26,2.54e-4
1587719,2014-05-26,0.00885
1587396,2014-05-26,4.15e-4
1587386,2014-05-26,0.00308
1587011,2014-05-26,1.64e-4
1587042,2014-05-26,0.00746
1589968,2014-05-26,0.00216
1587073,2014-05-26,3.74e-4
1596880,2014-05-26,0.00566
1588984,2014-05-26,0.00931
1587753,2014-05-26,9.58e-5
1587024,2014-05-26,8.98e-5
1587752,2014-05-26,0.0039
1587760,2014-05-26,5e-5
1587070,2014-05-26,5e-5
1587398,2014-05-26,0.00162
1587934,2014-05-26,0.00226
1587496,2014-05-26,8.6e-5
1587408,2014-05-26,1.03e-4
1589504,2014-05-26,0.00388
1585719,2014-05-26,6.48e-4
1587297,2014-05-26,9.42e-5
1587695,2014-05-26,0.00324
1590619,2014-05-26,3.28e-4
1587015,2014-05-26,1.38e-4
1587922,2014-05-26,5e-5
1589172,2014-05-26,1.15e-4
1588683,2014-05-26,0.00452
1589453,2014-05-26,1.67e-4
1587983,2014-05-26,3.1e-4
1589516,2014-05-26,0.00237
1587765,2014-05-26,8.31e-4
1589134,2014-05-26,0.00282
1589371,2014-05-26,0.00333
1587384,2014-05-26,0.00496
1589135,2014-05-26,5e-5
1588767,2014-05-26,0.0036
1589079,2014-05-26,1.4e-4
1587928,2014-05-26,0.00163
1589524,2014-05-26,2.3e-4
1588759,2014-05-26,9.97e-4
1589709,2014-05-26,0.00416
1587643,2014-05-26,5.89e-5
1587704,2014-05-26,0.00354
1589006,2014-05-26,3.48e-4
1588625,2014-05-26,5e-5
1587406,2014-05-26,0.00672
1589078,2014-05-26,6.8e-5
1588757,2014-05-26,7.71e-4
1587360,2014-05-26,8.97e-5
1587574,2014-05-26,3.97e-4
1589092,2014-05-26,0.0018
1587979,2014-05-26,1.06e-4
1587917,2014-05-26,5e-5
1589513,2014-05-26,0.00136
1587929,2014-05-26,0.00148
1587194,2014-05-26,1.88e-4
1589919,2014-05-26,0.00305
1589076,2014-05-26,1.81e-4
1587932,2014-05-27,2.15e-4
1587948,2014-05-27,2.02e-4
1587358,2014-05-27,0.00619
1587390,2014-05-27,0.0056
1587732,2014-05-27,1.93e-4
1590450,2014-05-27,2e-4
1587536,2014-05-27,2.48e-4
1587392,2014-05-27,0.00711
1589435,2014-05-27,0.00542
1587376,2014-05-27,0.00399
1587640,2014-05-27,3.65e-4
1587394,2014-05-27,0.00196
1589944,2014-05-27,0.0248
1589487,2014-05-27,0.00113
1591206,2014-05-27,1.06e-4
1587404,2014-05-27,0.00243
1587727,2014-05-27,5.04e-4
1589014,2014-05-27,5.78e-4
1587723,2014-05-27,0.00413
1587681,2014-05-27,0.011
1589169,2014-05-27,5e-5
1587987,2014-05-27,5e-5
1587636,2014-05-27,3.42e-4
1588825,2014-05-27,6.64e-4
1589489,2014-05-27,4.87e-4
1589507,2014-05-27,0.00299
1587353,2014-05-27,5e-5
1587935,2014-05-27,0.00206
1587946,2014-05-27,1.74e-4
1590146,2014-05-27,0.00267
1587046,2014-05-27,0.00149
1587357,2014-05-27,0.00106
1587644,2014-05-27,1.39e-4
1587503,2014-05-27,0.00211
1589964,2014-05-27,9.91e-5
1587984,2014-05-27,7.17e-5
1587909,2014-05-27,2.86e-4
1587927,2014-05-27,7.08e-5
1589710,2014-05-27,5e-5
1587487,2014-05-27,0.00601
1589943,2014-05-27,0.00216
1591503,2014-05-27,5.32e-5
1587990,2014-05-27,0.00249
1589430,2014-05-27,2.02e-4
1588961,2014-05-27,3.84e-4
1589171,2014-05-27,2.55e-4
1588989,2014-05-27,9.8e-5
1587749,2014-05-27,0.0057
1587940,2014-05-27,0.0116
1587989,2014-05-27,0.00485
1587389,2014-05-27,2.83e-4
1589918,2014-05-27,9.89e-4
1587657,2014-05-27,1.26e-4
1589234,2014-05-27,1.03e-4
1588611,2014-05-27,6.31e-5
1589920,2014-05-27,8.29e-5
1587981,2014-05-27,7.62e-5
1588962,2014-05-27,5e-5
1589069,2014-05-27,5e-5
1589003,2014-05-27,0.0071
1589013,2014-05-27,2.93e-4
1589000,2014-05-27,0.00579
1591096,2014-05-27,5.53e-4
1589505,2014-05-27,0.00169
1586785,2014-05-27,0.00358
1587641,2014-05-27,3.08e-4
1588970,2014-05-27,0.00201
1587943,2014-05-27,1.18e-4
1590754,2014-05-27,0.0035
1587581,2014-05-27,1.39e-4
1589283,2014-05-27,0.00271
1588756,2014-05-27,6.72e-4
1589058,2014-05-27,9.41e-4
1590634,2014-05-27,0.017
1597111,2014-05-27,5e-5
1589497,2014-05-27,5e-5
1587651,2014-05-27,0.00148
1588969,2014-05-27,0.00375
1588816,2014-05-27,5e-5
1589084,2014-05-27,6.5e-4
1588827,2014-05-27,5e-5
1588769,2014-05-27,0.00308
1588978,2014-05-27,0.00188
1589077,2014-05-27,0.00212
1590745,2014-05-27,6.82e-4
1588760,2014-05-27,6.99e-5
1593874,2014-05-27,0.00392
1590770,2014-05-27,5.21e-5
1587379,2014-05-27,0.00137
1589012,2014-05-27,1.12e-4
1589474,2014-05-27,9.81e-5
1588979,2014-05-27,6.33e-5
1589495,2014-05-27,1.55e-4
1589018,2014-05-27,0.0015
1588777,2014-05-27,1.62e-4
1589500,2014-05-27,0.00446
1588940,2014-05-27,5e-5
1591027,2014-05-27,8.59e-5
1590159,2014-05-27,1.31e-4
1589917,2014-05-27,0.00344
1588799,2014-05-27,3.71e-4
1589501,2014-05-27,0.00137
1591353,2014-05-27,0.00919
1589104,2014-05-28,0.00709
1588758,2014-05-28,6.52e-5
1588975,2014-05-28,5.8e-4
1589083,2014-05-28,4.05e-4
1589091,2014-05-28,0.00243
1588981,2014-05-28,2.03e-4
1589088,2014-05-28,5e-5
1588985,2014-05-28,4.18e-4
1588954,2014-05-28,7.75e-5
1588764,2014-05-28,0.00903
1590436,2014-05-28,3.39e-4
1589133,2014-05-28,0.00265
1588754,2014-05-28,7.86e-5
1588780,2014-05-28,1.13e-4
1589064,2014-05-28,0.00111
1588904,2014-05-28,0.00442
1607917,2014-05-28,7.57e-4
1589090,2014-05-28,0.0016
1588748,2014-05-28,5e-5
1587933,2014-05-28,5e-5
1588823,2014-05-28,0.00233
1590176,2014-05-28,0.0025
1589527,2014-05-28,0.00174
1589523,2014-05-28,0.0037
1589448,2014-05-28,5e-5
1589173,2014-05-28,6.22e-5
1589086,2014-05-28,2.97e-4
1588830,2014-05-28,6.21e-5
1588819,2014-05-28,0.00165
1588947,2014-05-28,2e-4
1589081,2014-05-28,0.00127
1589452,2014-05-28,0.00193
1589103,2014-05-28,0.00153
1588809,2014-05-28,3.7e-4
1590769,2014-05-28,7.38e-4
1598960,2014-05-28,0.00328
1588901,2014-05-28,6.2e-5
1589048,2014-05-28,5e-5
1588958,2014-05-28,1.9e-4
1589454,2014-05-28,2.29e-4
1588971,2014-05-28,0.00213
1589072,2014-05-28,5e-5
1588893,2014-05-28,2.28e-4
1589010,2014-05-28,1.56e-4
1589445,2014-05-28,9.5e-5
1590158,2014-05-28,0.00581
1588806,2014-05-28,3.74e-4
1589958,2014-05-28,1.4e-4
1589082,2014-05-28,9.47e-4
1589498,2014-05-28,7.46e-5
1589550,2014-05-28,1.07e-4
1588787,2014-05-28,5.09e-5
1590763,2014-05-28,2.93e-4
1589165,2014-05-28,2.41e-4
1589915,2014-05-28,0.0067
1586963,2014-05-28,0.00183
1588752,2014-05-28,2.51e-4
1588896,2014-05-28,1.29e-4
1588966,2014-05-28,5e-5
1588950,2014-05-28,1.07e-4
1589531,2014-05-28,1.49e-4
1590637,2014-05-28,0.00246
1588948,2014-05-28,0.00252
1588813,2014-05-28,5e-5
1589472,2014-05-28,1.52e-4
1587282,2014-05-28,0.0033
1589519,2014-05-28,7.69e-5
1590170,2014-05-28,0.00653
1590435,2014-05-28,0.00297
1587310,2014-05-28,0.00899
1589450,2014-05-28,2.23e-4
1590639,2014-05-28,0.00281
1588890,2014-05-28,5.74e-4
1589545,2014-05-28,2.7e-4
1588951,2014-05-28,0.00177
1591044,2014-05-28,1.26e-4
1590588,2014-05-28,5e-5
1589451,2014-05-28,5e-5
1588888,2014-05-28,1.03e-4
1594638,2014-05-28,8.66e-5
1588982,2014-05-28,0.00459
1590243,2014-05-28,3.79e-4
1590961,2014-05-28,0.0105
1589469,2014-05-28,0.00243
1588983,2014-05-28,7.02e-5
1588980,2014-05-28,6.45e-5
1590408,2014-05-28,1.5e-4
1589428,2014-05-28,0.00181
1589075,2014-05-28,5e-5
1590935,2014-05-28,1.66e-4
1590826,2014-05-28,2.07e-4
1590177,2014-05-28,0.00157
1591070,2014-05-28,5e-5
1590832,2014-05-28,1.95e-4
1588995,2014-05-29,7.94e-5
1589347,2014-05-29,1.59e-4
1593135,2014-05-29,1.47e-4
1590616,2014-05-29,5e-5
1589916,2014-05-29,7.09e-4
1590658,2014-05-29,1.25e-4
1589089,2014-05-29,0.00101
1589458,2014-05-29,0.00228
1590585,2014-05-29,1.39e-4
1590613,2014-05-29,1.78e-4
1589067,2014-05-29,0.00413
1590153,2014-05-29,0.00256
1590406,2014-05-29,0.00119
1589446,2014-05-29,7.12e-5
1589136,2014-05-29,1.12e-4
1589967,2014-05-29,6.72e-5
1590440,2014-05-29,0.00577
1591097,2014-05-29,3.62e-4
1590617,2014-05-29,1.25e-4
1589455,2014-05-29,0.00947
1589262,2014-05-29,1.14e-4
1589456,2014-05-29,5e-5
1590817,2014-05-29,2.16e-4
1591319,2014-05-29,0.00127
1589066,2014-05-29,0.00268
1590656,2014-05-29,0.0045
1591325,2014-05-29,5e-5
1589499,2014-05-29,1.5e-4
1589459,2014-05-29,0.00561
1587621,2014-05-29,0.00352
1589442,2014-05-29,0.00495
1587639,2014-05-29,0.00499
1597247,2014-05-29,0.00615
1589471,2014-05-29,2.87e-4
1589385,2014-05-29,5.38e-4
1590767,2014-05-29,1.36e-4
1589085,2014-05-29,5.68e-4
1591029,2014-05-29,0.00837
1589419,2014-05-29,9.97e-5
1589534,2014-05-29,0.00198
1587986,2014-05-29,2.66e-4
1590651,2014-05-29,0.00282
1589470,2014-05-29,0.00158
1589407,2014-05-29,0.00381
1590812,2014-05-29,1.03e-4
1589510,2014-05-29,0.00147
1590426,2014-05-29,5e-5
1589314,2014-05-29,0.00183
1589449,2014-05-29,5e-5
1589966,2014-05-29,0.00122
1590434,2014-05-29,1.13e-4
1590168,2014-05-29,7.65e-5
1590421,2014-05-29,0.0018
1591282,2014-05-29,5e-5
1590752,2014-05-29,5.35e-4
1589502,2014-05-29,0.00168
1589280,2014-05-29,7.33e-4
1590757,2014-05-29,2e-4
1590165,2014-05-29,1.88e-4
1591323,2014-05-29,1.58e-4
1590839,2014-05-29,6.4e-5
1589263,2014-05-29,0.696
1590374,2014-05-29,5e-5
1589506,2014-05-29,8.01e-5
1590584,2014-05-29,5.58e-5
1590759,2014-05-29,0.00393
1591084,2014-05-29,7.47e-4
1591069,2014-05-29,6.16e-5
1591039,2014-05-29,1.12e-4
1590438,2014-05-29,6.27e-4
1589983,2014-05-29,0.00351
1591328,2014-05-29,0.00856
1591033,2014-05-29,3.46e-4
1590734,2014-05-29,2.17e-4
1589460,2014-05-29,5.36e-4
1590302,2014-05-30,8.75e-5
1590166,2014-05-30,0.015
1589261,2014-05-30,0.00784
1589447,2014-05-30,5e-5
1590236,2014-05-30,8.78e-4
1591552,2014-05-30,6.65e-5
1590383,2014-05-30,0.00345
1589973,2014-05-30,6.5e-5
1590414,2014-05-30,9.53e-4
1590818,2014-05-30,1.45e-4
1590636,2014-05-30,1.14e-4
1590820,2014-05-30,2.25e-4
1590587,2014-05-30,5e-5
1590852,2014-05-30,1.25e-4
1590982,2014-05-30,6.26e-5
1590167,2014-05-30,1.51e-4
1590433,2014-05-30,3.33e-4
1590816,2014-05-30,5e-5
1590819,2014-05-30,2.59e-4
1590164,2014-05-30,0.0354
1590441,2014-05-30,9.61e-5
1590771,2014-05-30,0.00199
1590169,2014-05-30,0.00116
1590411,2014-05-30,1.06e-4
1590347,2014-05-30,9.75e-5
1590175,2014-05-30,0.00373
1591574,2014-05-30,1.25e-4
1590365,2014-05-30,0.00398
1591391,2014-05-30,0.0035
1590151,2014-05-30,3.77e-4
1597234,2014-05-30,7.72e-5
1590618,2014-05-30,0.00514
1590171,2014-05-30,5e-5
1590160,2014-05-30,5.83e-4
1591364,2014-05-30,1.55e-4
1591365,2014-05-30,7.01e-4
1591372,2014-05-30,0.00543
1590447,2014-05-30,0.00402
1590760,2014-05-30,9.36e-5
1589074,2014-05-30,7.88e-5
1589080,2014-05-30,0.00823
1588913,2014-05-30,1.53e-4
1591348,2014-05-30,0.0023
1591278,2014-05-30,4.11e-4
1590586,2014-05-30,0.00107
1591551,2014-05-30,0.00435
1590173,2014-05-30,1.03e-4
1591284,2014-05-30,0.00338
1590468,2014-05-30,5e-5
1590437,2014-05-30,0.00368
1591351,2014-05-30,0.00172
1590157,2014-05-30,1.28e-4
1590174,2014-05-30,1.05e-4
1590766,2014-05-30,1.33e-4
1591374,2014-05-30,1.24e-4
1591094,2014-05-30,2.21e-4
1591095,2014-05-30,4.83e-4
1601165,2014-05-30,6.83e-5
1591649,2014-05-31,2.06e-4
1597005,2014-05-31,5e-5
1595335,2014-05-31,2.09e-4
1590630,2014-05-31,6.57e-4
1591627,2014-05-31,2.32e-4
1591354,2014-05-31,6.78e-4
1597916,2014-05-31,0.00307
1591565,2014-05-31,5e-5
1591218,2014-06-01,5e-5
1591636,2014-06-01,0.00221
1591542,2014-06-01,0.0122
1591377,2014-06-01,0.00404
1591630,2014-06-01,0.00323
1598349,2014-06-01,0.00208
1591327,2014-06-01,0.00456
1591444,2014-06-01,0.00135
1589990,2014-06-01,2.77e-4
1594120,2014-06-01,1.06e-4
1591380,2014-06-01,0.00291
1595336,2014-06-01,2.18e-4
1591432,2014-06-01,9.65e-5
1591287,2014-06-01,5e-5
1591253,2014-06-01,6.65e-4
1591194,2014-06-01,0.00129
1591635,2014-06-01,1.09e-4
1590163,2014-06-01,0.00209
1597910,2014-06-01,0.00837
1596876,2014-06-01,1.16e-4
1596704,2014-06-01,8.75e-5
1590614,2014-06-01,0.00181
1597279,2014-06-01,5.13e-5
1590881,2014-06-01,2.89e-4
1597280,2014-06-01,3.07e-4
1597252,2014-06-02,1.3e-4
1590646,2014-06-02,2.5e-4
1590635,2014-06-02,5.18e-5
1590831,2014-06-02,8.78e-5
1596976,2014-06-02,5e-5
1591616,2014-06-02,1.2e-4
1591389,2014-06-02,5.24e-5
1590785,2014-06-02,6.83e-4
1591010,2014-06-02,0.00135
1596990,2014-06-02,0.0018600000000000001
1597966,2014-06-02,0.00819
1591485,2014-06-02,6.44e-4
1590416,2014-06-02,1.06e-4
1591647,2014-06-02,9.64e-4
1591270,2014-06-02,7.39e-5
1591558,2014-06-02,0.00554
1591623,2014-06-02,1.69e-4
1591557,2014-06-02,0.00379
1590419,2014-06-02,5e-5
1591191,2014-06-02,0.00132
1590152,2014-06-02,2e-4
1590615,2014-06-02,5e-5
1591620,2014-06-02,5e-5
1591559,2014-06-02,1.68e-4
1591619,2014-06-02,5.6e-5
1591286,2014-06-02,1.17e-4
1590821,2014-06-02,0.0014
1591381,2014-06-02,2.56e-4
1597235,2014-06-02,0.00093000000000000005
1597104,2014-06-02,2.1e-4
1591277,2014-06-02,1.6e-4
1596764,2014-06-02,2.26e-4
1591387,2014-06-02,1.27e-4
1595406,2014-06-02,0.00136
1591621,2014-06-02,5e-5
1595382,2014-06-02,5e-5
1590459,2014-06-02,1.04e-4
1591646,2014-06-02,9.81e-4
1591644,2014-06-02,0.0011
1590768,2014-06-02,5e-5
1596215,2014-06-02,1.56e-4
1591390,2014-06-02,0.00115
1591383,2014-06-02,5.09e-5
1591243,2014-06-02,0.00463
1591633,2014-06-02,0.00392
1591279,2014-06-02,5.55e-4
1596803,2014-06-02,0.00801
1591379,2014-06-02,0.00876
1591356,2014-06-02,8.23e-5
1597010,2014-06-02,0.01
1593107,2014-06-02,0.0011
1591281,2014-06-02,8.36e-5
1591363,2014-06-02,5.31e-4
1591489,2014-06-02,0.004
1590612,2014-06-02,6.19e-5
1591378,2014-06-02,1.43e-4
1590449,2014-06-02,5e-5
1591556,2014-06-02,0.00466
1591567,2014-06-02,5.53e-4
1597288,2014-06-02,5.2e-5
1591486,2014-06-02,5.65e-5
1591628,2014-06-02,2.87e-4
1596977,2014-06-02,1.48e-4
1591123,2014-06-02,2.83e-4
1591362,2014-06-02,5e-5
1591419,2014-06-02,2.21e-4
1591450,2014-06-02,1.58e-4
1591492,2014-06-02,0.00529
1591484,2014-06-02,0.00336
1591320,2014-06-02,6.82e-4
1590386,2014-06-02,0.00149
1591618,2014-06-02,1.44e-4
1594076,2014-06-02,1.87e-4
1595407,2014-06-02,5e-5
1594017,2014-06-02,5.72e-5
1595452,2014-06-02,6.19e-5
1591548,2014-06-02,0.00433
1594453,2014-06-02,6.58e-5
1591615,2014-06-02,0.00655
1591639,2014-06-03,5e-5
1596744,2014-06-03,0.00132
1591622,2014-06-03,0.00132
1591382,2014-06-03,3.56e-4
1593145,2014-06-03,2.97e-4
1590758,2014-06-03,1.25e-4
1591052,2014-06-03,0.00276
1590638,2014-06-03,1.74e-4
1597906,2014-06-03,8.05e-5
1591283,2014-06-03,3.42e-4
1597011,2014-06-03,1.16e-4
1597739,2014-06-03,0.00206
1596868,2014-06-03,5e-5
1591575,2014-06-03,5.51e-5
1591125,2014-06-03,9.74e-5
1591522,2014-06-03,1.09e-4
1591087,2014-06-03,9.06e-5
1591159,2014-06-03,6.73e-5
1591280,2014-06-03,0.00189
1591355,2014-06-03,0.00198
1591424,2014-06-03,0.00312
1608405,2014-06-03,1.03e-4
1596903,2014-06-03,0.00121
1594056,2014-06-03,8.71e-5
1591386,2014-06-03,9.23e-5
1591645,2014-06-03,0.00153
1591607,2014-06-03,0.0012
1595453,2014-06-03,9.06e-4
1591360,2014-06-03,0.00257
1591366,2014-06-03,3.63e-4
1598987,2014-06-03,3.68e-4
1591375,2014-06-03,1.19e-4
1596866,2014-06-03,0.00323
1592969,2014-06-03,7.68e-5
1597872,2014-06-03,0.00387
1596745,2014-06-03,8.81e-5
1593096,2014-06-03,7e-4
1594093,2014-06-03,0.00259
1591428,2014-06-03,9.75e-5
1593133,2014-06-03,0.0148
1591376,2014-06-03,0.00321
1593014,2014-06-03,5e-5
1591651,2014-06-03,5e-5
1596706,2014-06-03,5e-5
1591141,2014-06-03,3.32e-4
1594064,2014-06-03,4.05e-4
1592940,2014-06-03,7.82e-5
1594074,2014-06-03,5.15e-5
1593012,2014-06-03,0.00771
1597914,2014-06-03,0.00286
1591388,2014-06-03,5e-5
1592960,2014-06-03,5e-5
1593136,2014-06-03,1.4e-4
1597909,2014-06-03,0.00144
1594667,2014-06-03,0.00853
1597013,2014-06-03,0.00718
1593120,2014-06-03,0.00134
1594062,2014-06-03,1.16e-4
1593790,2014-06-03,8.94e-5
1593137,2014-06-03,6.74e-5
1593728,2014-06-04,7e-4
1594072,2014-06-04,2.13e-4
1596872,2014-06-04,0.00235
1596867,2014-06-04,8.16e-4
1596978,2014-06-04,1.24e-4
1592965,2014-06-04,0.00187
1593176,2014-06-04,2.91e-4
1593003,2014-06-04,2.75e-4
1593118,2014-06-04,2.26e-4
1597080,2014-06-04,6.48e-4
1597012,2014-06-04,2.22e-4
1591266,2014-06-04,5e-5
1597806,2014-06-04,0.00177
1595285,2014-06-04,5e-5
1592968,2014-06-04,0.00333
1593010,2014-06-04,1.34e-4
1595385,2014-06-04,8.56e-5
1594094,2014-06-04,0.00439
1596975,2014-06-04,0.00214
1597035,2014-06-04,0.00984
1591124,2014-06-04,0.00168
1597029,2014-06-04,0.00967
1600023,2014-06-04,5e-5
1593004,2014-06-04,2.09e-4
1597002,2014-06-04,0.00324
1593131,2014-06-04,2.34e-4
1593149,2014-06-04,2.48e-4
1591357,2014-06-04,4.93e-4
1592967,2014-06-04,5e-5
1593148,2014-06-04,9.38e-5
1592970,2014-06-04,0.00295
1592971,2014-06-04,5e-5
1594073,2014-06-04,8.7e-4
1593138,2014-06-04,1.05e-4
1593163,2014-06-04,5.61e-4
1593143,2014-06-04,1.07e-4
1597086,2014-06-04,0.00511
1591608,2014-06-04,5.96e-4
1597249,2014-06-04,0.00371
1593141,2014-06-04,0.00188
1593007,2014-06-04,0.00271
1593013,2014-06-04,5.6e-5
1593011,2014-06-04,0.00105
1594781,2014-06-04,0.00418
1597927,2014-06-04,8.88e-5
1597719,2014-06-04,0.00131
1594089,2014-06-04,4.76e-4
1593103,2014-06-04,5e-5
1597774,2014-06-04,0.00259
1594061,2014-06-04,5.46e-5
1593089,2014-06-04,1.23e-4
1596806,2014-06-04,2.36e-4
1597928,2014-06-04,9.02e-5
1594758,2014-06-04,0.00217
1593124,2014-06-04,6.67e-4
1593132,2014-06-04,1.28e-4
1597805,2014-06-04,5e-5
1597738,2014-06-04,5e-5
1597248,2014-06-04,5.02e-5
1592915,2014-06-04,5e-5
1593005,2014-06-04,8.15e-4
1593171,2014-06-04,4.28e-4
1597089,2014-06-04,4.02e-4
1594026,2014-06-04,0.00309
1593099,2014-06-04,5e-5
1594053,2014-06-04,8.34e-5
1594526,2014-06-04,0.00207
1594071,2014-06-04,1.02e-4
1592900,2014-06-04,1.52e-4
1597290,2014-06-04,5e-5
1594703,2014-06-04,7.77e-5
1593146,2014-06-04,5e-5
1594039,2014-06-04,5.3e-5
1597236,2014-06-04,5e-5
1594048,2014-06-05,2.3e-4
1597786,2014-06-05,9.47e-4
1594662,2014-06-05,5.66e-5
1597915,2014-06-05,0.00122
1594070,2014-06-05,1.58e-4
1594060,2014-06-05,5e-5
1597006,2014-06-05,0.00233
1597019,2014-06-05,5e-5
1597801,2014-06-05,0.00447
1596824,2014-06-05,5.2e-5
1597802,2014-06-05,0.00308
1597778,2014-06-05,0.00176
1594733,2014-06-05,8.28e-4
1594521,2014-06-05,5.14e-5
1595311,2014-06-05,5e-5
1594027,2014-06-05,6.06e-5
1592899,2014-06-05,0.00107
1595362,2014-06-05,3.19e-4
1597253,2014-06-05,2.48e-4
1597008,2014-06-05,0.00152
1592964,2014-06-05,8.59e-4
1595282,2014-06-05,2.51e-4
1597833,2014-06-05,5e-5
1594524,2014-06-05,7.51e-4
1592972,2014-06-05,6.59e-5
1596741,2014-06-05,0.00155
1597108,2014-06-05,0.00323
1594660,2014-06-05,0.00425
1597870,2014-06-05,1.06e-4
1593842,2014-06-05,0.00889
1597251,2014-06-05,2.47e-4
1597049,2014-06-05,1.24e-4
1597925,2014-06-05,9.83e-4
1593828,2014-06-05,1.71e-4
1593028,2014-06-05,0.00151
1594038,2014-06-05,7.21e-4
1593167,2014-06-05,5.95e-4
1593129,2014-06-05,1.67e-4
1594058,2014-06-05,0.0022
1594077,2014-06-05,0.00173
1591193,2014-06-05,0.00226
1593147,2014-06-05,0.00512
1593144,2014-06-05,2.12e-4
1593162,2014-06-05,5.38e-4
1594068,2014-06-05,2.12e-4
1596907,2014-06-05,5.06e-4
1597896,2014-06-05,1.64e-4
1594041,2014-06-05,0.00646
1597908,2014-06-05,1.48e-4
1595355,2014-06-05,3.76e-4
1595308,2014-06-05,0.00292
1594677,2014-06-05,0.00543
1594685,2014-06-05,7.79e-5
1595283,2014-06-05,5e-5
1597895,2014-06-05,0.00103
1594697,2014-06-05,5e-5
1596455,2014-06-06,9.92e-5
1595386,2014-06-06,6.2e-4
1594698,2014-06-06,0.0113
1596892,2014-06-06,0.00978
1593795,2014-06-06,1.06e-4
1594624,2014-06-06,3.01e-4
1597294,2014-06-06,0.00136
1597083,2014-06-06,0.00196
1595403,2014-06-06,0.0014
1593798,2014-06-06,7.88e-5
1597776,2014-06-06,1.88e-4
1597043,2014-06-06,0.00916
1594648,2014-06-06,7.57e-5
1595294,2014-06-06,6.28e-4
1594878,2014-06-06,1.5e-4
1597760,2014-06-06,0.00292
1594527,2014-06-06,1.64e-4
1594528,2014-06-06,0.00394
1594520,2014-06-06,0.00437
1594538,2014-06-06,0.00221
1596917,2014-06-06,0.00143
1593134,2014-06-06,7.73e-5
1594176,2014-06-06,5e-5
1597090,2014-06-06,5e-5
1594868,2014-06-06,1.12e-4
1596904,2014-06-06,0.004
1594096,2014-06-06,0.00232
1595379,2014-06-06,4.8e-4
1594729,2014-06-06,5.98e-5
1594045,2014-06-06,1.25e-4
1594671,2014-06-06,1.29e-4
1593789,2014-06-06,5e-5
1593595,2014-06-06,6.27e-4
1593867,2014-06-06,6.94e-5
1597240,2014-06-06,1.39e-4
1597907,2014-06-06,0.00187
1593859,2014-06-06,5e-5
1597027,2014-06-06,0.0187
1597898,2014-06-06,7.42e-4
1594508,2014-06-06,6.12e-5
1597871,2014-06-06,2.71e-4
1594641,2014-06-06,0.0061
1599078,2014-06-06,5e-5
1594663,2014-06-06,1.23e-4
1594728,2014-06-06,2.11e-4
1594852,2014-06-06,8.93e-4
1593596,2014-06-06,6.37e-5
1594525,2014-06-06,0.00278
1594553,2014-06-06,0.00148
1597772,2014-06-06,0.0032
1597102,2014-06-06,2e-4
1594040,2014-06-06,0.0027
1594051,2014-06-06,1.04e-4
1597770,2014-06-06,0.00599
1594816,2014-06-06,8.3e-5
1594869,2014-06-06,5.97e-5
1599149,2014-06-07,7.27e-5
1598807,2014-06-07,2.63e-4
1594054,2014-06-08,0.00129
1594625,2014-06-08,1.95e-4
1595358,2014-06-08,0.00473
1594699,2014-06-08,0.00495
1594454,2014-06-08,0.00319
1595309,2014-06-08,4.33e-4
1593598,2014-06-08,5e-5
1597237,2014-06-08,2.93e-4
1597088,2014-06-08,0.00272
1599278,2014-06-08,0.00587
1596914,2014-06-08,2.99e-4
1594862,2014-06-08,0.00474
1597092,2014-06-09,0.00185
1593754,2014-06-09,2.85e-4
1594531,2014-06-09,0.00155
1594734,2014-06-09,1.34e-4
1598710,2014-06-09,5e-5
1596821,2014-06-09,0.00487
1594460,2014-06-09,0.00328
1594655,2014-06-09,5e-5
1594750,2014-06-09,0.00234
1595296,2014-06-09,5e-5
1594678,2014-06-09,1.02e-4
1595383,2014-06-09,2.41e-4
1598959,2014-06-09,1.41e-4
1594052,2014-06-09,5e-5
1594075,2014-06-09,5e-5
1594656,2014-06-09,0.00408
1595419,2014-06-09,0.0038
1595387,2014-06-09,0.00106
